x,y,z,focusItem,time
-0.8764251,1.675995,-1.325906,Poster,00:06.383
-0.868814,1.675286,-1.325906,Poster,00:06.394
-0.8771056,1.676263,-1.325906,Poster,00:06.405
-0.8921421,1.682731,-1.325906,Poster,00:06.416
-0.8870114,1.683898,-1.325906,Poster,00:06.427
-0.8860548,1.68477,-1.325906,Poster,00:06.438
-0.8727443,1.676311,-1.325906,Poster,00:06.449
-0.8451616,1.684226,-1.325906,Poster,00:06.461
-0.8382852,1.682342,-1.325906,Poster,00:06.472
-0.866699,1.680681,-1.325906,Poster,00:06.483
-0.8845493,1.740467,-1.325906,Poster,00:06.494
-0.8962383,1.852254,-1.325906,Poster,00:06.505
-0.930916,1.933795,-1.325906,Poster,00:06.516
-0.9183394,2.01867,-1.325906,Poster,00:06.527
-0.928175,2.000419,-1.325906,Poster,00:06.537
-0.9374858,2.000372,-1.325906,Poster,00:06.549
-0.910694,1.986006,-1.325906,Poster,00:06.561
-0.9116914,1.988524,-1.325906,Poster,00:06.572
-0.9187524,1.984074,-1.325906,Poster,00:06.583
-0.9181921,1.98576,-1.325906,Poster,00:06.595
-0.9242175,1.9861,-1.325906,Poster,00:06.605
-0.9347321,1.987629,-1.325906,Poster,00:06.616
-0.913709,1.974496,-1.325906,Poster,00:06.627
-0.9133415,1.984931,-1.325906,Poster,00:06.637
-0.9112722,1.982516,-1.325906,Poster,00:06.649
-0.9071723,1.981379,-1.325906,Poster,00:06.661
-0.9075791,1.981807,-1.325906,Poster,00:06.671
-0.8962432,1.978297,-1.325906,Poster,00:06.682
-0.8967906,1.979005,-1.325906,Poster,00:06.694
-0.9102843,2.029732,-1.325906,Poster,00:06.705
-0.9648924,2.111527,-1.325906,Poster,00:06.717
-0.9656563,2.113653,-1.325906,Poster,00:06.727
-0.9632741,2.110631,-1.325906,Poster,00:06.739
-0.9735705,2.11594,-1.325906,Poster,00:06.749
-0.9697527,2.120416,-1.325906,Poster,00:06.760
-0.9695174,2.11868,-1.325906,Poster,00:06.771
-0.9726137,2.117872,-1.325906,Poster,00:06.784
-0.9747403,2.116008,-1.325906,Poster,00:06.793
-0.9756485,2.11448,-1.325906,Poster,00:06.805
-0.9772075,2.113435,-1.325906,Poster,00:06.815
-0.9788955,2.111358,-1.325906,Poster,00:06.827
-0.9780054,2.108299,-1.325906,Poster,00:06.839
-0.9777275,2.106405,-1.325906,Poster,00:06.849
-0.974072,2.10565,-1.325906,Poster,00:06.861
-0.9739182,2.101328,-1.325906,Poster,00:06.871
-0.9772027,2.098406,-1.325906,Poster,00:06.882
-0.9806584,2.10332,-1.325906,Poster,00:06.894
-0.9804101,2.099949,-1.325906,Poster,00:06.904
-0.9793793,2.098363,-1.325906,Poster,00:06.916
-0.975238,2.096179,-1.325906,Poster,00:06.927
-0.9719639,2.094444,-1.325906,Poster,00:06.939
-0.9651111,2.091139,-1.325906,Poster,00:06.949
-0.965326,2.097878,-1.325906,Poster,00:06.961
-0.9643687,2.097126,-1.325906,Poster,00:06.971
-0.9592594,2.086378,-1.325906,Poster,00:06.982
-0.8724008,1.825773,-1.325906,Poster,00:06.993
-0.8478204,1.74435,-1.325906,Poster,00:07.004
-0.841702,1.640642,-1.325906,Poster,00:07.015
-0.7777766,1.525828,-1.325906,Poster,00:07.027
-0.7560061,1.468678,-1.325906,Poster,00:07.037
-0.7321496,1.452219,-1.325906,Poster,00:07.050
-0.6907303,1.455153,-1.325906,Poster,00:07.061
-0.6840532,1.465048,-1.325906,Poster,00:07.071
-0.6807709,1.423495,-1.325906,Poster,00:07.127
-0.6766902,1.455479,-1.325906,Poster,00:07.138
-0.6955664,1.471312,-1.325906,Poster,00:07.149
-0.6730363,1.442657,-1.325906,Poster,00:07.159
-0.6945276,1.462937,-1.325906,Poster,00:07.172
-0.6877478,1.415886,-1.325906,Poster,00:07.183
-0.04991498,1.198409,-1.325906,Poster,00:07.393
-0.03683988,1.203137,-1.325906,Poster,00:07.405
-0.05723502,1.185467,-1.325906,Poster,00:07.415
-0.06699074,1.192758,-1.325906,Poster,00:07.427
-0.06039436,1.185658,-1.325906,Poster,00:07.437
-0.05877513,1.190517,-1.325906,Poster,00:07.449
-0.06583043,1.204559,-1.325906,Poster,00:07.460
-0.05138904,1.193398,-1.325906,Poster,00:07.471
-0.02752557,1.18092,-1.325906,Poster,00:07.482
-0.04612055,1.191807,-1.325906,Poster,00:07.493
-0.05217575,1.198064,-1.325906,Poster,00:07.505
-0.04527333,1.205924,-1.325906,Poster,00:07.515
-0.04438373,1.19999,-1.325906,Poster,00:07.527
-0.03906807,1.204939,-1.325906,Poster,00:07.538
-0.03666865,1.197472,-1.325906,Poster,00:07.549
-0.03811817,1.196684,-1.325906,Poster,00:07.561
-0.02712075,1.195675,-1.325906,Poster,00:07.572
-0.01924846,1.195845,-1.325906,Poster,00:07.582
-0.01379444,1.194506,-1.325906,Poster,00:07.593
-0.007131279,1.190596,-1.325906,Poster,00:07.605
0.006177679,1.190541,-1.325906,Poster,00:07.615
0.08152558,1.156687,-1.325906,Poster,00:07.626
0.1344107,1.095577,-1.325906,Poster,00:07.637
0.2211246,1.079275,-1.325906,Poster,00:07.649
0.3359807,1.056487,-1.325906,Poster,00:07.659
0.3680521,1.047626,-1.325906,Poster,00:07.672
0.3522696,1.044877,-1.325906,Poster,00:07.682
0.3376814,1.055338,-1.325906,Poster,00:07.695
0.3575663,1.052887,-1.325906,Poster,00:07.704
0.3621744,1.040265,-1.325906,Poster,00:07.716
0.3483391,1.043542,-1.325906,Poster,00:07.727
0.3536605,1.032518,-1.325906,Poster,00:07.738
0.3648262,1.025284,-1.325906,Poster,00:07.749
0.352168,1.043074,-1.325906,Poster,00:07.760
0.3579237,1.034016,-1.325906,Poster,00:07.771
0.36407,1.04727,-1.325906,Poster,00:07.783
0.3650857,1.045297,-1.325906,Poster,00:07.794
0.3747564,1.035737,-1.325906,Poster,00:07.804
0.376283,1.038787,-1.325906,Poster,00:07.816
0.3509473,1.047617,-1.325906,Poster,00:07.827
0.3470293,1.057848,-1.325906,Poster,00:07.838
0.3262857,1.046901,-1.325906,Poster,00:07.849
0.399772,1.055537,-1.325906,Poster,00:07.859
0.5141996,1.025895,-1.325906,Poster,00:07.871
0.5728806,0.9972048,-1.325906,Poster,00:07.882
0.7481109,0.9662187,-1.325906,Poster,00:07.893
0.8302374,0.9699126,-1.325906,Poster,00:07.904
0.9074273,0.9606763,-1.325906,Poster,00:07.916
0.9272225,0.9575182,-1.325906,Poster,00:07.927
0.9146273,0.9587655,-1.325906,Poster,00:07.938
0.9356759,0.9498647,-1.325906,Poster,00:07.949
0.9389981,0.9440447,-1.325906,Poster,00:07.960
0.9455419,0.9531634,-1.325906,Poster,00:07.971
0.9446394,0.9433692,-1.325906,Poster,00:07.981
0.924902,0.951871,-1.325906,Poster,00:07.993
0.9399107,0.9429855,-1.325906,Poster,00:08.004
0.9467216,0.9478725,-1.325906,Poster,00:08.015
0.9398385,0.9451619,-1.325906,Poster,00:08.027
0.9492244,0.9544877,-1.325906,Poster,00:08.037
0.9654541,0.9476509,-1.325906,Poster,00:08.049
1.103293,0.9311771,-1.325906,Poster,00:08.059
1.192344,0.8334904,-1.325906,Poster,00:08.315
0.9552778,0.73254,-1.325906,Poster,00:08.326
0.7672833,0.7367849,-1.325906,Poster,00:08.338
0.6655353,0.7453518,-1.325906,Poster,00:08.349
0.6405621,0.7234318,-1.325906,Poster,00:08.359
0.6338013,0.7095762,-1.225044,,00:08.381
0.6253378,0.7159459,-1.233746,,00:08.393
0.623963,0.7122378,-1.213793,,00:08.404
0.6257781,0.7155145,-1.224938,,00:08.416
0.6148904,0.7139562,-1.202803,,00:08.427
