x,y,z,focusItem,time
-5,2.227684,2.19508,Environment,00:06
-5,2.23006,2.210282,Environment,00:06
-5,2.234367,2.222815,Environment,00:06
-5,2.231207,2.235821,Environment,00:06
-5,2.282849,2.262396,Environment,00:06
-5,2.329457,2.297866,Environment,00:06
-5,2.349677,2.291557,Environment,00:06
-5,2.330632,2.252842,Environment,00:06
-5,2.330309,2.232916,Environment,00:06
-5,2.330302,2.252684,Environment,00:06
-5,2.382579,2.297035,Environment,00:06
-5,2.368477,2.310341,Environment,00:06
-5,2.36963,2.296173,Environment,00:06
-5,2.371079,2.305444,Environment,00:06
-5,2.402633,2.325859,Environment,00:06
-5,2.342106,2.29739,Environment,00:06
-5,2.017199,2.819526,Environment,00:06
-5,1.884207,2.989744,Environment,00:06
-5,1.591747,3.218378,Environment,00:06
-5,1.568513,3.252448,Environment,00:06
-5,1.591694,3.247412,Environment,00:06
-5,1.580237,3.314962,Environment,00:06
-5,1.561126,3.229789,Environment,00:06
-5,1.553683,3.301682,Environment,00:06
-5,1.598182,3.321458,Environment,00:06
-5,1.59261,3.306022,Environment,00:06
-5,1.622677,3.329332,Environment,00:06
-5,1.65335,3.332033,Environment,00:06
-5,1.607899,3.34825,Environment,00:06
-5,1.650651,3.362754,Environment,00:06
-5,1.585272,3.354994,Environment,00:06
-5,1.588179,3.313986,Environment,00:06
-5,1.53148,3.279599,Environment,00:06
-5,1.505922,3.279674,Environment,00:06
-5,1.499091,3.237814,Environment,00:06
-5,1.549878,3.207038,Environment,00:06
-5,1.521615,3.215782,Environment,00:06
-5,1.490161,3.156647,Environment,00:06
-5,1.507753,3.165107,Environment,00:06
-5,1.51031,3.079069,Environment,00:06
-5,1.470391,3.026637,Environment,00:06
-5,1.439226,2.958743,Environment,00:06
-5,1.419769,2.946035,Environment,00:06
-5,1.418519,2.764827,Environment,00:06
-5,1.289192,2.023808,Environment,00:06
-5,1.164055,1.53015,Environment,00:06
-5,1.275467,0.7653874,Environment,00:07
-5,1.255036,0.4944012,Environment,00:07
-5,1.343063,0.03493119,Environment,00:07
-5,1.276179,-0.807203,Environment,00:07
-5,1.184164,-1.110353,Environment,00:07
-5,1.093098,-1.511035,Environment,00:07
-5,1.157002,-1.860675,Environment,00:07
-5,1.190021,-1.829947,Environment,00:07
-5,1.149265,-1.926571,Environment,00:07
-5,1.257648,-1.769625,Environment,00:07
-5,1.243235,-1.829026,Environment,00:07
-5,1.227226,-1.907707,Environment,00:07
-5,1.23899,-1.855049,Environment,00:07
-5,1.254234,-1.901538,Environment,00:07
-5,1.226582,-1.895737,Environment,00:07
-5,1.193383,-1.981956,Environment,00:07
-5,1.138183,-2.541498,Environment,00:07
-5,1.062866,-3.41316,Environment,00:07
-5,1.053234,-4.50997,Environment,00:07
-4.598189,1.068542,-5,Environment,00:07
-3.879629,1.081285,-5,Environment,00:07
-2.979621,1.108429,-5,Environment,00:07
-2.367889,1.117296,-5,Environment,00:07
-1.900603,1.169158,-5,Environment,00:07
-1.470919,1.130824,-5,Environment,00:07
-1.450187,1.199677,-5,Environment,00:07
-1.450476,1.187096,-5,Environment,00:07
-1.59348,1.221571,-5,Environment,00:07
-1.578748,1.271075,-5,Environment,00:07
-1.570167,1.218561,-5,Environment,00:07
-1.724295,1.188049,-5,Environment,00:07
-1.790255,1.237183,-5,Environment,00:07
-1.844566,1.198189,-5,Environment,00:07
-1.951871,1.210699,-5,Environment,00:07
-1.928854,1.226533,-5,Environment,00:07
-1.914973,1.19424,-5,Environment,00:07
-1.911049,1.208659,-5,Environment,00:07
-1.928976,1.184226,-5,Environment,00:07
-1.680415,1.195017,-5,Environment,00:07
-0.929488,1.076977,-5,Environment,00:07
-0.541902,1.025825,-5,Environment,00:07
